,tweet_id,text,location_mentions
1584,ID_729346476611112961,RT @RealMickFoley: .@FightOwensFight & @MmmGorgeous started a fund to help those devastated by the #FtMcMurray wildfire. Donate here :,"[{'text': 'FtMcMurray', 'type': 'City/town', 'start_offset': 100, 'end_offset': 110}]"
1585,ID_729135135216549888,"Donated by the women, who are generously fundraising even more--not govt relief",[]
1586,ID_729377901552926720,RT @PerezHilton: Canadian province of Alberta in a state of emergency as #FortMcMurrays wildfire burns!  .,"[{'text': 'Alberta', 'type': 'State', 'start_offset': 38, 'end_offset': 45}, {'text': 'FortMcMurrays', 'type': 'City/town', 'start_offset': 74, 'end_offset': 87}]"
1587,ID_729050755852861440,Check out this GoFundMe to help the Canadian wildfire victims.,"[{'text': 'Canadian', 'type': 'Country', 'start_offset': 36, 'end_offset': 44}]"
1588,ID_728943045127733249,The fires are still growing :(,[]
1589,ID_1002058173178613765,"Maryland to Conduct Damage Assessments with FEMA in Areas Impacted by Flooding #FrederickMD Howard, Baltimore Counties, Baltimore City to Work Jointly with MEMA REISTERSTOWN, Md. (May 30, 2018) — MEMA and FEMA","[{'text': 'Maryland', 'type': 'State', 'start_offset': 0, 'end_offset': 8}, {'text': 'Baltimore', 'type': 'County', 'start_offset': 100, 'end_offset': 109}, {'text': 'Baltimore', 'type': 'City/town', 'start_offset': 120, 'end_offset': 129}]"
1590,ID_1001843211940384768,"[ WATCH IT ] Flash floods struck a Maryland community wracked by similar flooding in 2016, authorities said, and water rescues were being carried out. Video on social media showed raging water rushing down Main Street in Ellicott City, west of Baltimore.","[{'text': 'Maryland', 'type': 'State', 'start_offset': 35, 'end_offset': 43}, {'text': 'Ellicott City', 'type': 'City/town', 'start_offset': 221, 'end_offset': 234}, {'text': 'Baltimore', 'type': 'City/town', 'start_offset': 244, 'end_offset': 253}]"
1591,ID_1001493612977418240,.@MD_DLLR has services available for those affected by flooding. See below and visit  for more information.,[]
1592,ID_1001205140878188547,"RT @AP: The Latest: One person is missing in flash flooding that struck historic Ellicott City, Maryland.","[{'text': 'Ellicott', 'type': 'City/town', 'start_offset': 81, 'end_offset': 89}, {'text': 'Maryland', 'type': 'State', 'start_offset': 96, 'end_offset': 104}]"
1593,ID_1002650883979694085,Today begins the 2018 Hurricane Season for Maryland and our team is focused on supporting recovery efforts from two recent severe flooding events. @MDMEMA #partofthesolution,"[{'text': 'Maryland', 'type': 'State', 'start_offset': 43, 'end_offset': 51}]"
1594,ID_1001366994271207424,"Significant damage in Ellicott City, Maryland after major floodwaters tore through the area this holiday weekend.","[{'text': 'Ellicott City', 'type': 'City/town', 'start_offset': 22, 'end_offset': 35}, {'text': 'Maryland', 'type': 'State', 'start_offset': 37, 'end_offset': 45}]"
1595,ID_1002992953617416193,Heavy rains possible aroiund Maryland today. Follow local forecasts.,"[{'text': 'Maryland', 'type': 'State', 'start_offset': 29, 'end_offset': 37}]"
1596,ID_1001231015275311105,RT @FriendEden100: Climate Change: Maryland Governor Declares State of Emergency After 6 Hours Of Heavy Rain Caused Severe Flash Floods htt,"[{'text': 'Maryland', 'type': 'State', 'start_offset': 35, 'end_offset': 43}]"
1597,ID_1001904243505287169,"2 years ago, floods hit #EllicottCity, the same area in Maryland that flooded Sunday. That event was called a 1,000-year flood & early reports say this year’s damage to infrastructure is far worse. How should #stormwater design prepare for atypical storms?","[{'text': 'Maryland', 'type': 'State', 'start_offset': 56, 'end_offset': 64}]"
1598,ID_1002739498118270976,Severe T-storm Warning for Frederick County in Maryland. Damaging winds and flash flooding are the main threats. Get ready Libertytown. #wusa9weather @wusa9 @melissanordwx,"[{'text': 'Frederick', 'type': 'County', 'start_offset': 27, 'end_offset': 36}, {'text': 'Maryland', 'type': 'State', 'start_offset': 47, 'end_offset': 55}, {'text': 'Libertytown', 'type': 'City/town', 'start_offset': 123, 'end_offset': 134}]"
1599,ID_1002332072722255872,A flood watch across Central Maryland has been upgraded to a flash flood watch -- periods of intense rainfall of 2-4 inches are possible through 2 a.m.,"[{'text': 'Maryland', 'type': 'State', 'start_offset': 29, 'end_offset': 37}]"
1600,ID_1004231150569746433,"One person missing after flash flooding hits Ellicott City, Maryland #Trending #Vids","[{'text': 'Ellicott City', 'type': 'City/town', 'start_offset': 45, 'end_offset': 58}, {'text': 'Maryland', 'type': 'State', 'start_offset': 60, 'end_offset': 68}]"
1601,ID_1002580599054503938,This cow couldnt mooooove after getting stuck in a swimming pool in Maryland. Firefighters came to the rescue:,"[{'text': 'Maryland', 'type': 'State', 'start_offset': 68, 'end_offset': 76}]"
1602,ID_1001179344360755200,RT @KTLAMorningNews: Maryland Governor Declares State of Emergency as Heavy Flooding Ravages Baltimore Region,"[{'text': 'Maryland', 'type': 'State', 'start_offset': 21, 'end_offset': 29}, {'text': 'Baltimore', 'type': 'City/town', 'start_offset': 93, 'end_offset': 102}]"
1603,ID_1002986050988503040,"NEW: Flood warning (green box below) issued for southern Prince Georges & western Charles counties in Maryland until 7pm tonight due to heavy rain over the region. Reminder to please DO NOT cross flooded roadways. Turn around, don’t drown. ἲ7⛈","[{'text': 'Maryland', 'type': 'State', 'start_offset': 102, 'end_offset': 110}]"
1604,ID_1001138377717157888,"WATCH: 1 missing after flash #FLOODING devastates Ellicott City, Maryland  #GPWX","[{'text': 'Ellicott City', 'type': 'City/town', 'start_offset': 50, 'end_offset': 63}, {'text': 'Maryland', 'type': 'State', 'start_offset': 65, 'end_offset': 73}]"
1605,ID_1002565671476170753,Firefighters rescue cow that got stuck in a swimming pool in Maryland.  #NBCCT,"[{'text': 'Maryland', 'type': 'State', 'start_offset': 61, 'end_offset': 69}]"
1606,ID_1002142648390574080,FLASH FLOODS: A flash food watch goes into effects for parts of Maryland at 2:00 p.m. Thursday and continues throughout Thursday night. Rain is in the forecast throughout the weekend.,"[{'text': 'Maryland', 'type': 'State', 'start_offset': 64, 'end_offset': 72}]"
1607,ID_1001359049089265664,"Maryland county grapples with devastation left behind by flash flood One man remained missing after flash flooding tore down historic Main Street in Ellicott City, Maryland.","[{'text': 'Maryland', 'type': 'State', 'start_offset': 0, 'end_offset': 8}, {'text': 'Ellicott City', 'type': 'City/town', 'start_offset': 149, 'end_offset': 162}, {'text': 'Maryland', 'type': 'State', 'start_offset': 164, 'end_offset': 172}]"
1608,ID_1001439980995178496,"RT @AMHQ: Were surveying the flooding damage in Ellicott, Maryland LIVE all morning:","[{'text': 'Ellicott', 'type': 'City/town', 'start_offset': 48, 'end_offset': 56}, {'text': 'Maryland', 'type': 'State', 'start_offset': 58, 'end_offset': 66}]"
1609,ID_1001152643497119744,RT @juicelessdre: 2 floods = an infrastructure problem,[]
1610,ID_1001927509431156736,Family mourns death of Guardsman trying to rescue flood victim  He Died as The Hero He Was Trying to Save a Woman in The Floods.,[]
1611,ID_1001520819900698624,Heard they found the body of missing National Guard member Eddison Hermond. The 39-year old tried protecting others at a restaurant by holding doors closed during flash flooding in Ellicott City Maryland. Swept away trying to find a woman’s cat.,"[{'text': 'Ellicott City', 'type': 'City/town', 'start_offset': 181, 'end_offset': 194}, {'text': 'Maryland', 'type': 'State', 'start_offset': 195, 'end_offset': 203}]"
1612,ID_1001207264093593601,A state of emergency is in effect in a historic Maryland city after powerful flash flooding devastated its downtown. The water neared the second floor of buildings and swept away cars,"[{'text': 'Maryland', 'type': 'State', 'start_offset': 48, 'end_offset': 56}]"
1613,ID_1001498263432949760,Fears for National Guardsman swept away in Maryland flash floods  via @MailOnline,"[{'text': 'Maryland', 'type': 'State', 'start_offset': 43, 'end_offset': 51}]"
1614,ID_1001629715055235073,Violent flood in Maryland city leaves one missing,"[{'text': 'Maryland', 'type': 'City/town', 'start_offset': 17, 'end_offset': 25}]"
1615,ID_1001158582619000833,"National Guardsman missing after flash flooding devastates Ellicott City, Maryland: ‘I’m hopeful that he’ll be OK’","[{'text': 'Ellicott City', 'type': 'City/town', 'start_offset': 59, 'end_offset': 72}, {'text': 'Maryland', 'type': 'State', 'start_offset': 74, 'end_offset': 82}]"
1616,ID_1002571756400410624,"Drone video shows devastation in wake of flash floods that hit Ellicott City, Maryland after the neighborhood saw 8.4 inches of rain in just a few hours earlier this week.","[{'text': 'Ellicott City', 'type': 'City/town', 'start_offset': 63, 'end_offset': 76}, {'text': 'Maryland', 'type': 'State', 'start_offset': 78, 'end_offset': 86}]"
1617,ID_1001386813251051520,TODAY clean up continues in Maryland after the devastating floods.. while the search continues for a missing man. We’re tracking the latest on @WMTWTV,"[{'text': 'Maryland', 'type': 'State', 'start_offset': 28, 'end_offset': 36}]"
1618,ID_1003650170054115330,Maryland state flag and flag of Howard County at half staff until the burial of National Guard Sgt. Eddison Hermond who was swept away by the Ellicott City floods while trying to help a pet store owner. @WTOP #ECStrong #ECFlood,"[{'text': 'Maryland', 'type': 'State', 'start_offset': 0, 'end_offset': 8}, {'text': 'Howard County', 'type': 'County', 'start_offset': 32, 'end_offset': 45}, {'text': 'Ellicott City', 'type': 'City/town', 'start_offset': 142, 'end_offset': 155}]"
1619,ID_1002511281511776256,A moo-ving rescue: Cow pulled from Maryland swimming pool - WTOP,"[{'text': 'Maryland', 'type': 'State', 'start_offset': 35, 'end_offset': 43}]"
1620,ID_1003665523773788160,"Flooding causes major damage to a Maryland bridge. @HellgrenWJZ is live with the latest, next at 12pm on WJZ.","[{'text': 'Maryland', 'type': 'State', 'start_offset': 34, 'end_offset': 42}]"
1621,ID_1001455975113650176,Maryland National Guardsman Swept Away in Flood During Attempted Rescue: Sgt. Eddison Hermond,"[{'text': 'Maryland', 'type': 'State', 'start_offset': 0, 'end_offset': 8}]"
1622,ID_1001639826351943680,"BREAKING UPDATE: A man is now reported missing from the floods in Ellicott City, Maryland. Eddison Hermand was swept away yesterday at around 4:20 p.m. when rescuing others.","[{'text': 'Ellicott City', 'type': 'City/town', 'start_offset': 66, 'end_offset': 79}, {'text': 'Maryland', 'type': 'State', 'start_offset': 81, 'end_offset': 89}]"
1623,ID_1001540081734246400,#UPDATE: National Guardsmans body found days after he was swept away during flash flood rescue in Maryland,"[{'text': 'Maryland', 'type': 'State', 'start_offset': 98, 'end_offset': 106}]"
1624,ID_1004057889705680896,"Thanks to our friends & partners, we were able to help @GodsPitCrew purchase a new semi-truck! This will make it even easier to provide much-needed relief & supplies following disasters. Currently, they are on site in Maryland helping the community & those impacted by flooding!","[{'text': 'Maryland', 'type': 'State', 'start_offset': 218, 'end_offset': 226}]"
1625,ID_1001930543091601408,"An Exeter man was among those who had to be rescued from severe flooding in Ellicott City, Maryland:  #exeternh #flooding #EllicottCity #EllicottCityFlood","[{'text': 'Ellicott City', 'type': 'City/town', 'start_offset': 76, 'end_offset': 89}, {'text': 'Maryland', 'type': 'State', 'start_offset': 91, 'end_offset': 99}]"
1626,ID_1001427955741089792,Tuesday May 29 - Morning Update: A National Guard member helping a woman during the Maryland floods has gone missing; The UK government is set to change the law after menstruating women were left to bleed in police custody Via @BuzzFeedNews @elamin88,"[{'text': 'Maryland', 'type': 'State', 'start_offset': 84, 'end_offset': 92}, {'text': 'UK', 'type': 'Country', 'start_offset': 122, 'end_offset': 124}]"
1627,ID_1001146965948706816,National Guardsman missing after flash flooding devastates historic town  via @instapaper,[]
1628,ID_1001553270228357120,The body of a 39-year-old veteran was recovered in the Maryland floods. Police said he was last seen early Sunday evening trying to help a woman who had escaped through a window with her cat while seething brown waters surged through the downtown.,"[{'text': 'Maryland', 'type': 'State', 'start_offset': 55, 'end_offset': 63}]"
1629,ID_1001580385896026112,"The body of a National Guardsman who was swept away during massive flooding in Ellicott City, Maryland has been discovered authorities said Tuesday.","[{'text': 'Ellicott City', 'type': 'City/town', 'start_offset': 79, 'end_offset': 92}, {'text': 'Maryland', 'type': 'State', 'start_offset': 94, 'end_offset': 102}]"
1630,ID_1002198972709011456,"Whats going on? Maryland weather: More flooding risks through Saturday, with rain in forecast and ground already saturated - Baltimore Sun (blog)  Get found ->","[{'text': 'Maryland', 'type': 'State', 'start_offset': 16, 'end_offset': 24}, {'text': 'Baltimore', 'type': 'City/town', 'start_offset': 125, 'end_offset': 134}]"
1631,ID_1001189128661295104,"At least one person is missing following Sundays devastating flooding in Ellicott City, Maryland:","[{'text': 'Ellicott City', 'type': 'City/town', 'start_offset': 73, 'end_offset': 86}, {'text': 'Maryland', 'type': 'State', 'start_offset': 88, 'end_offset': 96}]"
1632,ID_1001512894117400577,"The @usairforce veteran was last seen trying to help a woman and her cat behind a restaurant during the flooding of the county seat of Howard County, #Maryland.","[{'text': 'Howard County', 'type': 'County', 'start_offset': 135, 'end_offset': 148}, {'text': 'Maryland', 'type': 'State', 'start_offset': 151, 'end_offset': 159}]"
1633,ID_1001499273719148544,Flash flooding leaves trail of damage in Maryland town - BBC News US. This. Is. #climatechange. Get it? @CorpCommAZ @tomforese @BobStump @WSJ @nytimes @NARUC @Edison_Electric @TwitterAPI @CHonorableEsq @CLaFleurFERC @WorkatFERC @FERCRPowelson @FERCAttack,"[{'text': 'Maryland', 'type': 'State', 'start_offset': 41, 'end_offset': 49}]"
1634,ID_1001136950345109510,State of emergency declared for Maryland flooding:  via @YouTube,"[{'text': 'Maryland', 'type': 'State', 'start_offset': 32, 'end_offset': 40}]"
1635,ID_1001138374923579393,"Catastrophic Flooding Slams Ellicott City, Maryland; Water Rescues Reported - The Weather Channel  via @GoogleNews","[{'text': 'Ellicott City', 'type': 'City/town', 'start_offset': 28, 'end_offset': 41}, {'text': 'Maryland', 'type': 'State', 'start_offset': 43, 'end_offset': 51}]"
1636,ID_1001188720496672768,"Authorities were searching for a 39-year-old man reported missing after a flash flood raged through historic Ellicott City, Maryland, Sunday evening, severely damaging storefronts and building and sending residents and tourists scrambling for higher ground","[{'text': 'Ellicott City', 'type': 'City/town', 'start_offset': 109, 'end_offset': 122}, {'text': 'Maryland', 'type': 'State', 'start_offset': 124, 'end_offset': 132}]"
1637,ID_1001445113523068928,Hope for a #Hero ὠ7 in #EllicottCity #Flood #Donate #Volunteer  Your #CentralMaryland #RealEstate Connection #mmmarylandhomes,"[{'text': 'EllicottCity', 'type': 'City/town', 'start_offset': 24, 'end_offset': 36}]"
